Instance,Terminal,Layer,X location,Y location,Voltage
_6894_,VPWR,li1,175.0300,133.2800,1.799925
_6893_,VPWR,li1,172.5000,127.8400,1.799886
_6892_,VPWR,li1,187.9100,144.1600,1.799838
_6891_,VPWR,li1,185.3800,144.1600,1.799857
_6890_,VPWR,li1,182.3900,144.1600,1.799875
_6889_,VPWR,li1,178.7100,144.1600,1.799901
_6888_,VPWR,li1,172.7300,138.7200,1.799926
_6887_,VPWR,li1,169.0500,138.7200,1.799923
_6886_,VPWR,li1,171.5800,144.1600,1.799923
_6885_,VPWR,li1,184.2300,149.6000,1.799804
_6884_,VPWR,li1,191.1300,144.1600,1.799824
_6883_,VPWR,li1,232.5300,160.4800,1.799472
_6882_,VPWR,li1,235.0600,155.0400,1.799356
_6881_,VPWR,li1,231.1500,155.0400,1.799386
_6880_,VPWR,li1,246.3300,155.0400,1.799275
_6879_,VPWR,li1,227.9300,149.6000,1.799408
_6878_,VPWR,li1,226.5500,149.6000,1.799408
_6877_,VPWR,li1,224.7100,149.6000,1.799425
_6876_,VPWR,li1,222.4100,155.0400,1.799466
_6875_,VPWR,li1,221.2600,155.0400,1.799466
_6874_,VPWR,li1,218.2700,155.0400,1.799495
_6873_,VPWR,li1,214.8200,155.0400,1.799523
_6872_,VPWR,li1,200.5600,155.0400,1.799659
_6871_,VPWR,li1,201.9400,160.4800,1.799702
_6870_,VPWR,li1,197.3400,155.0400,1.799678
_6869_,VPWR,li1,200.1000,160.4800,1.799717
_6868_,VPWR,li1,202.4000,165.9200,1.799830
_6867_,VPWR,li1,194.5800,155.0400,1.799703
_6866_,VPWR,li1,197.3400,160.4800,1.799734
_6865_,VPWR,li1,205.1600,155.0400,1.799604
_6864_,VPWR,li1,203.5500,155.0400,1.799627
_6863_,VPWR,li1,207.9200,155.0400,1.799580
_6862_,VPWR,li1,208.3800,149.6000,1.799592
_6861_,VPWR,li1,213.2100,155.0400,1.799540
_6860_,VPWR,li1,210.2200,149.6000,1.799560
_6859_,VPWR,li1,212.7500,149.6000,1.799537
_6858_,VPWR,li1,190.2100,155.0400,1.799753
_6857_,VPWR,li1,188.6000,155.0400,1.799753
_6856_,VPWR,li1,186.9900,155.0400,1.799770
_6855_,VPWR,li1,187.9100,149.6000,1.799769
_6854_,VPWR,li1,169.5100,133.2800,1.799915
_6853_,VPWR,li1,192.5100,155.0400,1.799728
_6852_,VPWR,li1,181.4700,155.0400,1.799820
_6851_,VPWR,li1,182.8500,149.6000,1.799832
_6850_,VPWR,li1,184.6900,149.6000,1.799804
_6849_,VPWR,li1,176.4100,149.6000,1.799891
_6848_,VPWR,li1,170.4300,144.1600,1.799923
_6847_,VPWR,li1,179.6300,149.6000,1.799851
_6846_,VPWR,li1,183.3100,160.4800,1.799835
_6845_,VPWR,li1,256.4500,165.9200,1.799690
_6844_,VPWR,li1,258.5200,160.4800,1.799297
_6843_,VPWR,li1,252.3100,155.0400,1.799233
_6842_,VPWR,li1,250.4700,155.0400,1.799257
_6841_,VPWR,li1,244.4900,160.4800,1.799389
_6840_,VPWR,li1,244.0300,155.0400,1.799292
_6839_,VPWR,li1,241.0400,155.0400,1.799323
_6838_,VPWR,li1,226.5500,160.4800,1.799518
_6837_,VPWR,li1,222.4100,160.4800,1.799546
_6836_,VPWR,li1,223.1000,160.4800,1.799546
_6835_,VPWR,li1,220.5700,160.4800,1.799563
_6834_,VPWR,li1,214.3600,165.9200,1.799792
_6833_,VPWR,li1,212.2900,165.9200,1.799800
_6832_,VPWR,li1,209.7600,165.9200,1.799807
_6831_,VPWR,li1,213.6700,160.4800,1.799615
_6830_,VPWR,li1,209.7600,165.9200,1.799807
_6829_,VPWR,li1,214.8200,165.9200,1.799792
_6828_,VPWR,li1,205.6200,165.9200,1.799821
_6827_,VPWR,li1,203.3200,165.9200,1.799830
_6826_,VPWR,li1,209.0700,171.3600,1.799788
_6825_,VPWR,li1,205.1600,171.3600,1.799792
_6824_,VPWR,li1,201.0200,176.8000,1.799569
_6823_,VPWR,li1,200.1000,171.3600,1.799802
_6822_,VPWR,li1,205.1600,165.9200,1.799821
_6821_,VPWR,li1,197.5700,176.8000,1.799600
_6820_,VPWR,li1,195.5000,176.8000,1.799626
_6819_,VPWR,li1,183.7700,171.3600,1.799827
_6818_,VPWR,li1,184.6900,160.4800,1.799818
_6817_,VPWR,li1,183.0800,165.9200,1.799897
_6816_,VPWR,li1,182.3900,160.4800,1.799835
_6815_,VPWR,li1,183.3100,165.9200,1.799897
_6814_,VPWR,li1,198.0300,165.9200,1.799845
_6813_,VPWR,li1,193.6600,160.4800,1.799755
_6812_,VPWR,li1,195.5000,165.9200,1.799853
_6811_,VPWR,li1,248.6300,165.9200,1.799701
_6810_,VPWR,li1,255.7600,165.9200,1.799690
_6809_,VPWR,li1,254.1500,160.4800,1.799324
_6808_,VPWR,li1,251.8500,160.4800,1.799348
_6807_,VPWR,li1,249.0900,155.0400,1.799257
_6806_,VPWR,li1,246.7900,160.4800,1.799373
_6805_,VPWR,li1,239.4300,160.4800,1.799424
_6804_,VPWR,li1,241.2700,160.4800,1.799411
_6803_,VPWR,li1,230.2300,160.4800,1.799489
_6802_,VPWR,li1,220.5700,165.9200,1.799776
_6801_,VPWR,li1,223.5600,165.9200,1.799768
_6800_,VPWR,li1,221.4900,165.9200,1.799776
_6799_,VPWR,li1,228.6200,165.9200,1.799753
_6798_,VPWR,li1,218.0400,165.9200,1.799781
_6797_,VPWR,li1,216.2000,165.9200,1.799787
_6796_,VPWR,li1,217.8100,176.8000,1.799428
_6795_,VPWR,li1,219.4200,176.8000,1.799428
_6794_,VPWR,li1,215.2800,171.3600,1.799776
_6793_,VPWR,li1,214.3600,176.8000,1.799463
_6792_,VPWR,li1,208.3800,176.8000,1.799519
_6791_,VPWR,li1,213.6700,176.8000,1.799463
_6790_,VPWR,li1,210.2200,176.8000,1.799501
_6789_,VPWR,li1,192.0500,171.3600,1.799814
_6788_,VPWR,li1,191.8200,165.9200,1.799866
_6787_,VPWR,li1,192.2800,165.9200,1.799866
_6786_,VPWR,li1,196.4200,160.4800,1.799734
_6785_,VPWR,li1,188.3700,165.9200,1.799879
_6784_,VPWR,li1,246.3300,182.2400,1.799585
_6783_,VPWR,li1,252.5400,182.2400,1.799565
_6782_,VPWR,li1,251.8500,176.8000,1.799156
_6781_,VPWR,li1,249.0900,176.8000,1.799177
_6780_,VPWR,li1,248.6300,160.4800,1.799361
_6779_,VPWR,li1,244.9500,176.8000,1.799220
_6778_,VPWR,li1,244.0300,165.9200,1.799712
_6777_,VPWR,li1,245.6400,165.9200,1.799712
_6776_,VPWR,li1,240.5800,165.9200,1.799722
_6775_,VPWR,li1,232.0700,165.9200,1.799743
_6774_,VPWR,li1,228.3900,165.9200,1.799753
_6773_,VPWR,li1,222.8700,165.9200,1.799768
_6772_,VPWR,li1,226.3200,165.9200,1.799763
_6771_,VPWR,li1,230.4600,165.9200,1.799748
_6770_,VPWR,li1,229.7700,176.8000,1.799330
_6769_,VPWR,li1,230.4600,171.3600,1.799756
_6768_,VPWR,li1,231.3800,176.8000,1.799330
_6767_,VPWR,li1,226.0900,171.3600,1.799764
_6766_,VPWR,li1,227.2400,176.8000,1.799353
_6765_,VPWR,li1,227.0100,176.8000,1.799353
_6764_,VPWR,li1,224.9400,176.8000,1.799370
_6763_,VPWR,li1,236.6700,182.2400,1.799631
_6762_,VPWR,li1,241.5000,182.2400,1.799603
_6761_,VPWR,li1,248.1700,176.8000,1.799197
_6760_,VPWR,li1,247.2500,176.8000,1.799197
_6759_,VPWR,li1,246.7900,171.3600,1.799736
_6758_,VPWR,li1,242.6500,171.3600,1.799741
_6757_,VPWR,li1,243.3400,165.9200,1.799717
_6756_,VPWR,li1,240.1200,165.9200,1.799722
_6755_,VPWR,li1,238.0500,171.3600,1.799746
_6754_,VPWR,li1,242.6500,171.3600,1.799741
_6753_,VPWR,li1,253.2300,171.3600,1.799730
_6752_,VPWR,li1,236.6700,171.3600,1.799748
_6751_,VPWR,li1,239.6600,171.3600,1.799746
_6750_,VPWR,li1,238.2800,176.8000,1.799262
_6749_,VPWR,li1,239.4300,176.8000,1.799262
_6748_,VPWR,li1,241.5000,176.8000,1.799237
_6747_,VPWR,li1,261.0500,171.3600,1.799721
_6746_,VPWR,li1,270.9400,171.3600,1.799715
_6745_,VPWR,li1,268.4100,171.3600,1.799715
_6744_,VPWR,li1,262.4300,176.8000,1.799088
_6743_,VPWR,li1,256.4500,171.3600,1.799727
_6742_,VPWR,li1,260.3600,171.3600,1.799721
_6741_,VPWR,li1,256.2200,171.3600,1.799727
_6740_,VPWR,li1,258.2900,171.3600,1.799723
_6739_,VPWR,li1,260.8200,176.8000,1.799088
_6738_,VPWR,li1,267.0300,176.8000,1.799042
_6737_,VPWR,li1,273.7000,176.8000,1.798992
_6736_,VPWR,li1,276.6900,176.8000,1.798973
_6735_,VPWR,li1,268.6400,176.8000,1.799042
_6734_,VPWR,li1,270.7100,176.8000,1.799014
_6733_,VPWR,li1,281.9800,171.3600,1.799712
_6732_,VPWR,li1,274.3900,171.3600,1.799714
_6731_,VPWR,li1,282.6700,165.9200,1.799654
_6730_,VPWR,li1,288.1900,171.3600,1.799711
_6729_,VPWR,li1,286.5800,171.3600,1.799711
_6728_,VPWR,li1,284.9700,171.3600,1.799711
_6727_,VPWR,li1,290.7200,171.3600,1.799710
_6726_,VPWR,li1,284.9700,165.9200,1.799650
_6725_,VPWR,li1,287.0400,165.9200,1.799648
_6724_,VPWR,li1,277.6100,160.4800,1.799206
_6723_,VPWR,li1,283.1300,155.0400,1.799029
_6722_,VPWR,li1,279.9100,165.9200,1.799656
_6721_,VPWR,li1,282.9000,165.9200,1.799652
_6720_,VPWR,li1,197.3400,280.1600,1.799710
_6719_,VPWR,li1,199.4100,285.6000,1.799812
_6718_,VPWR,li1,180.5500,301.9200,1.799872
_6717_,VPWR,li1,206.7700,312.8000,1.799849
_6716_,VPWR,li1,203.0900,301.9200,1.799764
_6715_,VPWR,li1,197.5700,312.8000,1.799877
_6714_,VPWR,li1,179.6300,318.2400,1.799849
_6713_,VPWR,li1,214.1300,318.2400,1.799559
_6712_,VPWR,li1,243.1100,323.6800,1.799538
_6711_,VPWR,li1,305.6700,307.3600,1.799394
_6710_,VPWR,li1,311.6500,296.4800,1.798920
_6709_,VPWR,li1,314.6400,291.0400,1.799253
_6708_,VPWR,li1,312.5700,280.1600,1.799264
_6707_,VPWR,li1,252.3100,323.6800,1.799532
_6706_,VPWR,li1,308.8900,269.2800,1.798744
_6705_,VPWR,li1,312.5700,258.4000,1.799569
_6704_,VPWR,li1,311.6500,252.9600,1.799558
_6703_,VPWR,li1,310.9600,220.3200,1.799070
_6702_,VPWR,li1,297.8500,214.8800,1.799106
_6701_,VPWR,li1,303.8300,204.0000,1.799286
_6700_,VPWR,li1,310.7300,204.0000,1.799264
_6699_,VPWR,li1,307.7400,242.0800,1.799405
_6698_,VPWR,li1,311.1900,242.0800,1.799405
_6697_,VPWR,li1,215.7400,236.6400,1.799704
_6696_,VPWR,li1,206.3100,242.0800,1.799629
_6695_,VPWR,li1,196.6500,307.3600,1.799725
_6694_,VPWR,li1,192.5100,258.4000,1.799840
_6693_,VPWR,li1,187.9100,301.9200,1.799835
_6692_,VPWR,li1,187.9100,296.4800,1.799764
_6691_,VPWR,li1,187.9100,318.2400,1.799775
_6690_,VPWR,li1,181.0100,296.4800,1.799826
_6689_,VPWR,li1,175.7200,301.9200,1.799901
_6688_,VPWR,li1,177.3300,318.2400,1.799866
_6687_,VPWR,li1,196.1900,274.7200,1.799650
_6686_,VPWR,li1,201.0200,274.7200,1.799630
_6685_,VPWR,li1,206.3100,274.7200,1.799612
_6684_,VPWR,li1,203.5500,274.7200,1.799620
_6683_,VPWR,li1,243.1100,274.7200,1.799510
_6682_,VPWR,li1,242.6500,258.4000,1.799680
_6681_,VPWR,li1,238.9700,252.9600,1.799680
_6680_,VPWR,li1,235.7500,252.9600,1.799685
_6679_,VPWR,li1,216.8900,252.9600,1.799752
_6678_,VPWR,li1,220.5700,252.9600,1.799744
_6677_,VPWR,li1,195.7300,252.9600,1.799837
_6676_,VPWR,li1,193.2000,252.9600,1.799848
_6675_,VPWR,li1,200.1000,247.5200,1.799780
_6674_,VPWR,li1,233.4500,247.5200,1.799648
_6673_,VPWR,li1,243.8000,258.4000,1.799680
_6672_,VPWR,li1,190.2100,269.2800,1.799650
_6671_,VPWR,li1,186.0700,274.7200,1.799739
_6670_,VPWR,li1,203.0900,280.1600,1.799676
_6669_,VPWR,li1,207.9200,280.1600,1.799650
_6668_,VPWR,li1,209.9900,274.7200,1.799597
_6667_,VPWR,li1,210.9100,274.7200,1.799597
_6666_,VPWR,li1,212.7500,274.7200,1.799591
_6665_,VPWR,li1,245.8700,274.7200,1.799505
_6664_,VPWR,li1,241.2700,269.2800,1.799060
_6663_,VPWR,li1,243.3400,269.2800,1.799021
_6662_,VPWR,li1,245.8700,258.4000,1.799672
_6661_,VPWR,li1,248.1700,258.4000,1.799668
_6660_,VPWR,li1,241.0400,258.4000,1.799686
_6659_,VPWR,li1,239.6600,258.4000,1.799686
_6658_,VPWR,li1,239.4300,252.9600,1.799674
_6657_,VPWR,li1,230.2300,258.4000,1.799710
_6656_,VPWR,li1,229.5400,252.9600,1.799706
_6655_,VPWR,li1,229.5400,247.5200,1.799657
_6654_,VPWR,li1,232.0700,247.5200,1.799648
_6653_,VPWR,li1,226.0900,252.9600,1.799718
_6652_,VPWR,li1,221.7200,247.5200,1.799692
_6651_,VPWR,li1,213.9000,252.9600,1.799769
_6650_,VPWR,li1,215.0500,247.5200,1.799713
_6649_,VPWR,li1,207.2300,247.5200,1.799745
_6648_,VPWR,li1,203.0900,252.9600,1.799807
_6647_,VPWR,li1,232.9900,258.4000,1.799702
_6646_,VPWR,li1,208.6100,280.1600,1.799650
_6645_,VPWR,li1,203.5500,258.4000,1.799791
_6644_,VPWR,li1,207.2300,258.4000,1.799779
_6643_,VPWR,li1,205.8500,285.6000,1.799788
_6642_,VPWR,li1,210.9100,285.6000,1.799770
_6641_,VPWR,li1,209.9900,285.6000,1.799770
_6640_,VPWR,li1,212.7500,280.1600,1.799623
_6639_,VPWR,li1,214.1300,280.1600,1.799623
_6638_,VPWR,li1,213.6700,274.7200,1.799585
_6637_,VPWR,li1,215.2800,269.2800,1.799330
_6636_,VPWR,li1,214.8200,274.7200,1.799585
_6635_,VPWR,li1,219.4200,269.2800,1.799283
_6634_,VPWR,li1,237.1300,274.7200,1.799525
_6633_,VPWR,li1,240.8100,274.7200,1.799515
_6632_,VPWR,li1,238.9700,274.7200,1.799519
_6631_,VPWR,li1,238.5100,269.2800,1.799084
_6630_,VPWR,li1,239.6600,269.2800,1.799060
_6629_,VPWR,li1,237.3600,269.2800,1.799084
_6628_,VPWR,li1,235.2900,263.8400,1.799401
_6627_,VPWR,li1,236.6700,258.4000,1.799693
_6626_,VPWR,li1,233.4500,258.4000,1.799702
_6625_,VPWR,li1,230.4600,258.4000,1.799710
_6624_,VPWR,li1,228.1600,258.4000,1.799720
_6623_,VPWR,li1,227.9300,258.4000,1.799720
_6622_,VPWR,li1,223.7900,258.4000,1.799732
_6621_,VPWR,li1,226.0900,258.4000,1.799726
_6620_,VPWR,li1,217.3500,258.4000,1.799748
_6619_,VPWR,li1,220.3400,258.4000,1.799739
_6618_,VPWR,li1,214.5900,258.4000,1.799756
_6617_,VPWR,li1,215.5100,252.9600,1.799761
_6616_,VPWR,li1,212.5200,252.9600,1.799769
_6615_,VPWR,li1,210.2200,252.9600,1.799778
_6614_,VPWR,li1,210.4500,252.9600,1.799778
_6613_,VPWR,li1,209.9900,258.4000,1.799770
_6612_,VPWR,li1,200.7900,296.4800,1.799650
_6611_,VPWR,li1,215.2800,296.4800,1.799545
_6610_,VPWR,li1,209.5300,296.4800,1.799576
_6609_,VPWR,li1,210.9100,291.0400,1.799639
_6608_,VPWR,li1,213.6700,296.4800,1.799545
_6607_,VPWR,li1,210.9100,296.4800,1.799576
_6606_,VPWR,li1,216.4300,296.4800,1.799524
_6605_,VPWR,li1,217.8100,296.4800,1.799524
_6604_,VPWR,li1,215.9700,280.1600,1.799611
_6603_,VPWR,li1,225.4000,280.1600,1.799560
_6602_,VPWR,li1,218.5000,280.1600,1.799602
_6601_,VPWR,li1,223.5600,280.1600,1.799569
_6600_,VPWR,li1,218.7300,280.1600,1.799592
_6599_,VPWR,li1,218.7300,274.7200,1.799570
_6598_,VPWR,li1,221.7200,274.7200,1.799563
_6597_,VPWR,li1,228.6200,274.7200,1.799543
_6596_,VPWR,li1,231.6100,274.7200,1.799535
_6595_,VPWR,li1,234.3700,269.2800,1.799117
_6594_,VPWR,li1,231.1500,269.2800,1.799169
_6593_,VPWR,li1,228.1600,269.2800,1.799190
_6592_,VPWR,li1,227.7000,269.2800,1.799190
_6591_,VPWR,li1,228.8500,263.8400,1.799452
_6590_,VPWR,li1,226.5500,263.8400,1.799466
_6589_,VPWR,li1,228.3900,263.8400,1.799452
_6588_,VPWR,li1,217.8100,263.8400,1.799533
_6587_,VPWR,li1,218.2700,263.8400,1.799533
_6586_,VPWR,li1,203.0900,263.8400,1.799650
_6585_,VPWR,li1,215.0500,263.8400,1.799555
_6584_,VPWR,li1,212.9800,263.8400,1.799584
_6583_,VPWR,li1,215.2800,263.8400,1.799555
_6582_,VPWR,li1,210.9100,263.8400,1.799600
_6581_,VPWR,li1,213.2100,263.8400,1.799569
_6580_,VPWR,li1,230.6900,318.2400,1.799453
_6579_,VPWR,li1,229.5400,312.8000,1.799788
_6578_,VPWR,li1,224.9400,312.8000,1.799801
_6577_,VPWR,li1,247.0200,318.2400,1.799393
_6576_,VPWR,li1,243.1100,318.2400,1.799399
_6575_,VPWR,li1,235.2900,312.8000,1.799778
_6574_,VPWR,li1,235.2900,318.2400,1.799427
_6573_,VPWR,li1,194.8100,296.4800,1.799713
_6572_,VPWR,li1,201.0200,301.9200,1.799773
_6571_,VPWR,li1,220.1100,318.2400,1.799519
_6570_,VPWR,li1,226.3200,323.6800,1.799554
_6569_,VPWR,li1,221.4900,312.8000,1.799806
_6568_,VPWR,li1,226.5500,312.8000,1.799795
_6567_,VPWR,li1,220.1100,301.9200,1.799688
_6566_,VPWR,li1,222.1800,301.9200,1.799679
_6565_,VPWR,li1,222.6400,301.9200,1.799679
_6564_,VPWR,li1,219.1900,301.9200,1.799697
_6563_,VPWR,li1,227.4700,285.6000,1.799722
_6562_,VPWR,li1,228.1600,280.1600,1.799547
_6561_,VPWR,li1,233.6800,291.0400,1.799505
_6560_,VPWR,li1,230.0000,280.1600,1.799538
_6559_,VPWR,li1,232.0700,280.1600,1.799528
_6558_,VPWR,li1,230.2300,274.7200,1.799543
_6557_,VPWR,li1,226.0900,274.7200,1.799550
_6556_,VPWR,li1,221.7200,291.0400,1.799568
_6555_,VPWR,li1,222.8700,269.2800,1.799246
_6554_,VPWR,li1,225.6300,269.2800,1.799223
_6553_,VPWR,li1,206.3100,269.2800,1.799434
_6552_,VPWR,li1,209.0700,269.2800,1.799402
_6551_,VPWR,li1,204.2400,285.6000,1.799788
_6550_,VPWR,li1,198.0300,269.2800,1.799544
_6549_,VPWR,li1,200.5600,263.8400,1.799671
_6548_,VPWR,li1,198.2600,263.8400,1.799690
_6547_,VPWR,li1,204.0100,269.2800,1.799481
_6546_,VPWR,li1,200.3300,269.2800,1.799522
_6545_,VPWR,li1,194.8100,296.4800,1.799713
_6544_,VPWR,li1,201.0200,291.0400,1.799695
_6543_,VPWR,li1,227.9300,318.2400,1.799469
_6542_,VPWR,li1,235.9800,318.2400,1.799427
_6541_,VPWR,li1,229.7700,312.8000,1.799788
_6540_,VPWR,li1,232.0700,312.8000,1.799783
_6539_,VPWR,li1,224.2500,307.3600,1.799597
_6538_,VPWR,li1,227.2400,307.3600,1.799586
_6537_,VPWR,li1,239.6600,307.3600,1.799541
_6536_,VPWR,li1,220.1100,307.3600,1.799612
_6535_,VPWR,li1,227.0100,301.9200,1.799660
_6534_,VPWR,li1,232.3000,301.9200,1.799642
_6533_,VPWR,li1,230.0000,301.9200,1.799650
_6532_,VPWR,li1,227.9300,301.9200,1.799660
_6531_,VPWR,li1,228.3900,291.0400,1.799540
_6530_,VPWR,li1,231.3800,291.0400,1.799516
_6529_,VPWR,li1,229.5400,291.0400,1.799526
_6528_,VPWR,li1,225.1700,291.0400,1.799554
_6527_,VPWR,li1,221.9500,291.0400,1.799568
_6526_,VPWR,li1,223.3300,291.0400,1.799568
_6525_,VPWR,li1,219.6500,291.0400,1.799580
_6524_,VPWR,li1,207.2300,285.6000,1.799778
_6523_,VPWR,li1,212.7500,285.6000,1.799764
_6522_,VPWR,li1,198.0300,285.6000,1.799812
_6521_,VPWR,li1,201.2500,285.6000,1.799803
_6520_,VPWR,li1,212.7500,301.9200,1.799724
_6519_,VPWR,li1,218.5000,307.3600,1.799621
_6518_,VPWR,li1,239.4300,323.6800,1.799540
_6517_,VPWR,li1,245.1800,318.2400,1.799394
_6516_,VPWR,li1,241.7300,323.6800,1.799538
_6515_,VPWR,li1,248.6300,318.2400,1.799393
_6514_,VPWR,li1,253.6900,318.2400,1.799389
_6513_,VPWR,li1,251.8500,318.2400,1.799390
_6512_,VPWR,li1,247.7100,312.8000,1.799758
_6511_,VPWR,li1,233.4500,312.8000,1.799783
_6510_,VPWR,li1,247.0200,312.8000,1.799761
_6509_,VPWR,li1,252.5400,312.8000,1.799752
_6508_,VPWR,li1,243.5700,312.8000,1.799764
_6507_,VPWR,li1,239.8900,307.3600,1.799541
_6506_,VPWR,li1,242.8800,307.3600,1.799531
_6505_,VPWR,li1,246.5600,301.9200,1.799596
_6504_,VPWR,li1,236.6700,307.3600,1.799552
_6503_,VPWR,li1,233.9100,301.9200,1.799642
_6502_,VPWR,li1,235.7500,301.9200,1.799630
_6501_,VPWR,li1,238.5100,301.9200,1.799624
_6500_,VPWR,li1,241.5000,291.0400,1.799466
_6499_,VPWR,li1,232.9900,296.4800,1.799402
_6498_,VPWR,li1,232.3000,291.0400,1.799516
_6497_,VPWR,li1,235.7500,285.6000,1.799704
_6496_,VPWR,li1,232.3000,285.6000,1.799711
_6495_,VPWR,li1,217.1200,285.6000,1.799750
_6494_,VPWR,li1,217.3500,291.0400,1.799593
_6493_,VPWR,li1,214.1300,285.6000,1.799758
_6492_,VPWR,li1,215.0500,291.0400,1.799612
_6491_,VPWR,li1,236.6700,291.0400,1.799494
_6490_,VPWR,li1,241.5000,296.4800,1.799341
_6489_,VPWR,li1,246.7900,318.2400,1.799394
_6488_,VPWR,li1,255.5300,318.2400,1.799388
_6487_,VPWR,li1,258.7500,312.8000,1.799747
_6486_,VPWR,li1,257.3700,318.2400,1.799387
_6485_,VPWR,li1,259.6700,318.2400,1.799386
_6484_,VPWR,li1,262.6600,318.2400,1.799386
_6483_,VPWR,li1,259.9000,318.2400,1.799386
_6482_,VPWR,li1,265.1900,312.8000,1.799740
_6481_,VPWR,li1,255.5300,312.8000,1.799749
_6480_,VPWR,li1,254.1500,307.3600,1.799496
_6479_,VPWR,li1,258.5200,307.3600,1.799486
_6478_,VPWR,li1,256.2200,307.3600,1.799491
_6477_,VPWR,li1,252.3100,307.3600,1.799501
_6476_,VPWR,li1,246.3300,301.9200,1.799596
_6475_,VPWR,li1,247.4800,296.4800,1.799299
_6474_,VPWR,li1,252.5400,296.4800,1.799264
_6473_,VPWR,li1,243.5700,296.4800,1.799326
_6472_,VPWR,li1,244.2600,291.0400,1.799455
_6471_,VPWR,li1,246.7900,285.6000,1.799680
_6470_,VPWR,li1,243.3400,285.6000,1.799687
_6469_,VPWR,li1,239.2000,285.6000,1.799695
_6468_,VPWR,li1,239.8900,280.1600,1.799494
_6467_,VPWR,li1,235.0600,285.6000,1.799704
_6466_,VPWR,li1,237.3600,285.6000,1.799699
_6465_,VPWR,li1,239.4300,285.6000,1.799695
_6464_,VPWR,li1,298.5400,280.1600,1.799282
_6463_,VPWR,li1,298.3100,285.6000,1.799596
_6462_,VPWR,li1,296.4700,274.7200,1.799455
_6461_,VPWR,li1,291.1800,301.9200,1.799475
_6460_,VPWR,li1,289.3400,301.9200,1.799481
_6459_,VPWR,li1,296.0100,291.0400,1.799286
_6458_,VPWR,li1,302.4500,274.7200,1.799454
_6457_,VPWR,li1,298.5400,285.6000,1.799596
_6456_,VPWR,li1,296.9300,301.9200,1.799464
_6455_,VPWR,li1,299.9200,301.9200,1.799461
_6454_,VPWR,li1,297.3900,301.9200,1.799464
_6453_,VPWR,li1,297.6200,296.4800,1.798986
_6452_,VPWR,li1,294.6300,301.9200,1.799469
_6451_,VPWR,li1,279.9100,312.8000,1.799732
_6450_,VPWR,li1,278.7600,312.8000,1.799732
_6449_,VPWR,li1,279.2200,307.3600,1.799439
_6448_,VPWR,li1,274.3900,312.8000,1.799733
_6447_,VPWR,li1,270.7100,312.8000,1.799736
_6446_,VPWR,li1,268.4100,312.8000,1.799737
_6445_,VPWR,li1,268.1800,307.3600,1.799463
_6444_,VPWR,li1,265.1900,307.3600,1.799468
_6443_,VPWR,li1,267.4900,307.3600,1.799463
_6442_,VPWR,li1,261.9700,307.3600,1.799475
_6441_,VPWR,li1,257.8300,307.3600,1.799486
_6440_,VPWR,li1,257.1400,301.9200,1.799564
_6439_,VPWR,li1,258.5200,296.4800,1.799224
_6438_,VPWR,li1,252.7700,296.4800,1.799264
_6437_,VPWR,li1,255.0700,296.4800,1.799247
_6436_,VPWR,li1,248.8600,291.0400,1.799437
_6435_,VPWR,li1,252.5400,291.0400,1.799422
_6434_,VPWR,li1,248.4000,285.6000,1.799680
_6433_,VPWR,li1,251.8500,285.6000,1.799671
_6432_,VPWR,li1,245.6400,280.1600,1.799468
_6431_,VPWR,li1,249.0900,280.1600,1.799453
_6430_,VPWR,li1,251.1600,280.1600,1.799443
_6429_,VPWR,li1,304.2900,296.4800,1.798951
_6428_,VPWR,li1,306.8200,296.4800,1.798940
_6427_,VPWR,li1,301.0700,296.4800,1.798973
_6426_,VPWR,li1,303.1400,285.6000,1.799592
_6425_,VPWR,li1,306.5900,285.6000,1.799589
_6424_,VPWR,li1,290.7200,291.0400,1.799298
_6423_,VPWR,li1,292.5600,285.6000,1.799603
_6422_,VPWR,li1,297.8500,296.4800,1.798986
_6421_,VPWR,li1,292.7900,296.4800,1.799016
_6420_,VPWR,li1,285.6600,296.4800,1.799054
_6419_,VPWR,li1,284.9700,301.9200,1.799489
_6418_,VPWR,li1,286.1200,301.9200,1.799485
_6417_,VPWR,li1,285.6600,291.0400,1.799310
_6416_,VPWR,li1,281.2900,301.9200,1.799495
_6415_,VPWR,li1,277.1500,301.9200,1.799506
_6414_,VPWR,li1,278.3000,301.9200,1.799506
_6413_,VPWR,li1,275.5400,296.4800,1.799116
_6412_,VPWR,li1,272.5500,307.3600,1.799452
_6411_,VPWR,li1,266.5700,301.9200,1.799535
_6410_,VPWR,li1,269.5600,301.9200,1.799527
_6409_,VPWR,li1,268.1800,296.4800,1.799160
_6408_,VPWR,li1,266.1100,296.4800,1.799174
_6407_,VPWR,li1,264.5000,296.4800,1.799192
_6406_,VPWR,li1,261.0500,296.4800,1.799207
_6405_,VPWR,li1,260.1300,291.0400,1.799395
_6404_,VPWR,li1,259.9000,291.0400,1.799395
_6403_,VPWR,li1,256.6800,291.0400,1.799413
_6402_,VPWR,li1,257.3700,291.0400,1.799404
_6401_,VPWR,li1,250.7000,285.6000,1.799676
_6400_,VPWR,li1,256.4500,285.6000,1.799664
_6399_,VPWR,li1,255.3000,291.0400,1.799413
_6398_,VPWR,li1,307.0500,291.0400,1.799264
_6397_,VPWR,li1,308.6600,285.6000,1.799587
_6396_,VPWR,li1,303.8300,291.0400,1.799270
